unified_id,word,variants,category,sources,media_count
3237,সরল রেখা,সরল রেখা,শিক্ষা,ishaara,5
3238,চিত্রাঙ্কন,চিত্রাঙ্কন,শিক্ষা,ishaara,5
3239,জ্যামিতি,জ্যামিতি,শিক্ষা,ishaara,5
3240,দাখিল,দাখিল,শিক্ষা,ishaara,5
3241,ফাযিল,ফাযিল,শিক্ষা,ishaara,5
3242,বিসিএস,বিসিএস,শিক্ষা,ishaara,5
3243,রসায়ন,রসায়ন,শিক্ষা,ishaara,5
3244,রাষ্ট্র বিজ্ঞান,রাষ্ট্র বিজ্ঞান,শিক্ষা,ishaara,5
3245,হিসাব বিজ্ঞান,হিসাব বিজ্ঞান,শিক্ষা,ishaara,5
3246,ফি,ফি,শিক্ষা,ishaara,5
3247,পিএসসি,পিএসসি,শিক্ষা,ishaara,5
3248,ফর্ম,ফর্ম,শিক্ষা,ishaara,5
3249,পাঠ্যক্রম,পাঠ্যক্রম,শিক্ষা,ishaara,5
3250,প্রথম শ্রেণী,প্রথম শ্রেণী,শিক্ষা,ishaara,5
3251,প্রশংসা পত্র,প্রশংসা পত্র,শিক্ষা,ishaara,5
3252,অবৈতনিক,অবৈতনিক,শিক্ষা,ishaara,5
3253,উপবৃত্তি,উপবৃত্তি,শিক্ষা,ishaara,5
3254,বাণিজ্য (বিভাগ),বাণিজ্য (বিভাগ),শিক্ষা,ishaara,5
3255,বৃত্ত,বৃত্ত,শিক্ষা,ishaara,5
3256,মৎস্য বিজ্ঞান,মৎস্য বিজ্ঞান,শিক্ষা,ishaara,5
3257,মাদ্রাসা,মাদ্রাসা,শিক্ষা,ishaara,5
3258,মার্কেটিং,মার্কেটিং,শিক্ষা,ishaara,5
3259,ব্যাসার্ধ,ব্যাসার্ধ,শিক্ষা,ishaara,5
3260,শিক্ষা সপ্তাহ,শিক্ষা সপ্তাহ,শিক্ষা,ishaara,5
3261,কাঠমিস্ত্রি,কাঠমিস্ত্রি,পেশা ও জীবিকা,ishaara,5
3262,ডিসি,ডিসি,সরকার ও রাজনীতি,ishaara,5
3263,ভ্যানচালক,ভ্যানচালক,পেশা ও জীবিকা,ishaara,5
3264,নৌপুলিশ,নৌপুলিশ,পেশা ও জীবিকা,ishaara,5
3265,হেলপার,হেলপার,পেশা ও জীবিকা,ishaara,5
3266,রঙ মিস্ত্রী,রঙ মিস্ত্রী,পেশা ও জীবিকা,ishaara,5
3267,প্রধানমন্ত্রী,প্রধানমন্ত্রী,সরকার ও রাজনীতি,ishaara,5
3268,ভাস্কর,ভাস্কর,পেশা ও জীবিকা,ishaara,5
3269,চাকর,চাকর,পেশা ও জীবিকা,ishaara,5
3270,গীতিকার,গীতিকার,পেশা ও জীবিকা,ishaara,5
3271,জ্যোতিষী,জ্যোতিষী,পেশা ও জীবিকা,ishaara,5
3272,হিসাবরক্ষক,হিসাবরক্ষক,পেশা ও জীবিকা,ishaara,5
3273,সচিব,সচিব,সরকার ও রাজনীতি,ishaara,5
3274,প্রকাশক,প্রকাশক,পেশা ও জীবিকা,ishaara,5
3275,সহায়ক,সহায়ক,পেশা ও জীবিকা,ishaara,5
3276,শিক্ষামন্ত্রী,শিক্ষামন্ত্রী,সরকার ও রাজনীতি,ishaara,5
3277,স্থপতি,স্থপতি,পেশা ও জীবিকা,ishaara,5
3278,বিউটিশিয়ান,বিউটিশিয়ান,পেশা ও জীবিকা,ishaara,5
3279,ভিক্ষা করা,ভিক্ষা করা,বিবিধ (সাধারণ),ishaara,5
3280,মাছ ধরা,মাছ ধরা,বিবিধ (সাধারণ),ishaara,5
3281,বিমানবালা,বিমানবালা,পেশা ও জীবিকা,ishaara,5
3282,কম্পিউটার প্রকৌশল,কম্পিউটার প্রকৌশল,পেশা ও জীবিকা,ishaara,5
3283,বুলেট ট্রেন,বুলেট ট্রেন,পরিবহন ও যানবাহন,ishaara,5
3284,আন্ডারপাস,আন্ডারপাস,পরিবহন ও যানবাহন,ishaara,5
3285,গন্তব্য,গন্তব্য,পরিবহন ও যানবাহন,ishaara,5
3286,মেট্রোরেল,মেট্রোরেল,পরিবহন ও যানবাহন,ishaara,5
3287,নৌবহর,নৌবহর,পরিবহন ও যানবাহন,ishaara,5
3288,হেডলাইট,হেডলাইট,পরিবহন ও যানবাহন,ishaara,5
3289,ফ্লাইওভার,ফ্লাইওভার,পরিবহন ও যানবাহন,ishaara,5
3290,ওভারব্রিজ,ওভারব্রিজ,পরিবহন ও যানবাহন,ishaara,5
3291,সড়ক,সড়ক,পরিবহন ও যানবাহন,ishaara,5
3292,সেতু,সেতু,পরিবহন ও যানবাহন,ishaara,5
3293,লাইনচ্যুত,লাইনচ্যুত,পরিবহন ও যানবাহন,ishaara,5
3294,দোতলা বাস,দোতলা বাস,পরিবহন ও যানবাহন,ishaara,5
3295,ড্রাইভিং লাইসেন্স,ড্রাইভিং লাইসেন্স,পরিবহন ও যানবাহন,ishaara,5
3296,যানজট,যানজট,পরিবহন ও যানবাহন,ishaara,5
3297,কল,কল,প্রযুক্তি ও ইলেকট্রনিক্স,ishaara,5
3298,ওয়েবক্যাম,ওয়েবক্যাম,প্রযুক্তি ও ইলেকট্রনিক্স,ishaara,5
3299,জরুরী,জরুরী,প্রযুক্তি ও ইলেকট্রনিক্স,ishaara,5
3300,হ্যালো,হ্যালো,প্রযুক্তি ও ইলেকট্রনিক্স,ishaara,5
3301,সি সি ক্যামেরা,সি সি ক্যামেরা,প্রযুক্তি ও ইলেকট্রনিক্স,ishaara,5
3302,লগ আউট,লগ আউট,প্রযুক্তি ও ইলেকট্রনিক্স,ishaara,5
3303,হোয়াটস অ্যাপ,হোয়াটস অ্যাপ,প্রযুক্তি ও ইলেকট্রনিক্স,ishaara,5
3304,টুইটার,টুইটার,প্রযুক্তি ও ইলেকট্রনিক্স,ishaara,5
3305,গুগল,গুগল,প্রযুক্তি ও ইলেকট্রনিক্স,ishaara,5
3306,ফেসবুক,ফেসবুক,প্রযুক্তি ও ইলেকট্রনিক্স,ishaara,5
3307,লগ ইন,লগ ইন,প্রযুক্তি ও ইলেকট্রনিক্স,ishaara,5
3308,ডাটা এন্ট্রি,ডাটা এন্ট্রি,প্রযুক্তি ও ইলেকট্রনিক্স,ishaara,5
3309,ভিডিও কল,ভিডিও কল,প্রযুক্তি ও ইলেকট্রনিক্স,ishaara,5
3310,ভিডিও কনফারেন্স,ভিডিও কনফারেন্স,প্রযুক্তি ও ইলেকট্রনিক্স,ishaara,5
3311,ইন্সটাগ্রাম,ইন্সটাগ্রাম,প্রযুক্তি ও ইলেকট্রনিক্স,ishaara,5
3312,ইউটিউব,ইউটিউব,প্রযুক্তি ও ইলেকট্রনিক্স,ishaara,5
3313,ভিডিও,ভিডিও,প্রযুক্তি ও ইলেকট্রনিক্স,ishaara,5
3314,চাল্‌নী,চাল্‌নী,গৃহস্থালি সরঞ্জাম,ishaara,5
3315,ঝুল ঝাড়ুনি,ঝুল ঝাড়ুনি,গৃহস্থালি সরঞ্জাম,ishaara,5
3316,ক্যাবিনেট,ক্যাবিনেট,গৃহস্থালি সরঞ্জাম,ishaara,5
3317,সুতারগুটি,সুতারগুটি,গৃহস্থালি সরঞ্জাম,ishaara,5
3318,এ্যাসট্রে,এ্যাসট্রে,গৃহস্থালি সরঞ্জাম,ishaara,5
3319,চিমটা,চিমটা,গৃহস্থালি সরঞ্জাম,ishaara,5
3320,গ্যাস সিলিন্ডার,গ্যাস সিলিন্ডার,গৃহস্থালি সরঞ্জাম,ishaara,5
3321,স্ক্রু ড্রাইভার,স্ক্রু ড্রাইভার,গৃহস্থালি সরঞ্জাম,ishaara,5
3322,টিস্যু,টিস্যু,গৃহস্থালি সরঞ্জাম,ishaara,5
3323,দেয়াশলাই,দেয়াশলাই,গৃহস্থালি সরঞ্জাম,ishaara,5
3324,ব্যাটারী,ব্যাটারী,গৃহস্থালি সরঞ্জাম,ishaara,5
3325,ফুলদানি,ফুলদানি,গৃহস্থালি সরঞ্জাম,ishaara,5
3326,পলিথিন,পলিথিন,গৃহস্থালি সরঞ্জাম,ishaara,5
3327,ছুরি,ছুরি,গৃহস্থালি সরঞ্জাম,ishaara,5
3328,চিরুনি,চিরুনি,গৃহস্থালি সরঞ্জাম,ishaara,5
3329,হাতুড়ি,হাতুড়ি,গৃহস্থালি সরঞ্জাম,ishaara,5
3330,গজ ফিতা,গজ ফিতা,গৃহস্থালি সরঞ্জাম,ishaara,5
3331,হাইকমোড,হাইকমোড,গৃহস্থালি সরঞ্জাম,ishaara,5
3332,লিকুইড সোপ,লিকুইড সোপ,গৃহস্থালি সরঞ্জাম,ishaara,5
3333,বেলন,বেলন,গৃহস্থালি সরঞ্জাম,ishaara,5
3334,বাথটাব,বাথটাব,গৃহস্থালি সরঞ্জাম,ishaara,5
3335,ব্লেন্ডার,ব্লেন্ডার,গৃহস্থালি সরঞ্জাম,ishaara,5
3336,কার্পেট,কার্পেট,গৃহস্থালি সরঞ্জাম,ishaara,5
3337,আলমারি,আলমারি,গৃহস্থালি সরঞ্জাম,ishaara,5
3338,ছাঁকনি,ছাঁকনি,গৃহস্থালি সরঞ্জাম,ishaara,5
3339,মাছ ধরিবার জাল,মাছ ধরিবার জাল,গৃহস্থালি সরঞ্জাম,ishaara,5
3340,পুতুল,পুতুল,গৃহস্থালি সরঞ্জাম,ishaara,5
3341,শোবার ঘর,শোবার ঘর,বিবিধ (সাধারণ),ishaara,5
3342,শরৎকাল,শরৎকাল,ঋতু ও সময়,ishaara,5
3343,পহেলা বৈশাখ,পহেলা বৈশাখ,ঋতু ও সময়,ishaara,5
3344,ফেব্রুয়ারী,ফেব্রুয়ারী,মাস,ishaara,5
3345,নিরাময়,নিরাময়,স্বাস্থ্য ও চিকিৎসা,ishaara,5
3346,যক্ষা,যক্ষা,স্বাস্থ্য ও চিকিৎসা,ishaara,5
3347,দংশন,দংশন,স্বাস্থ্য ও চিকিৎসা,ishaara,5
3348,নিউমোনিয়া,নিউমোনিয়া,স্বাস্থ্য ও চিকিৎসা,ishaara,5
3349,উন্মাদ,উন্মাদ,স্বাস্থ্য ও চিকিৎসা,ishaara,5
3350,জলাতঙ্ক,জলাতঙ্ক,স্বাস্থ্য ও চিকিৎসা,ishaara,5
3351,ধড়ফড়,ধড়ফড়,স্বাস্থ্য ও চিকিৎসা,ishaara,5
3352,ডায়েট,ডায়েট,স্বাস্থ্য ও চিকিৎসা,ishaara,5
3353,মৃগী রোগ,মৃগী রোগ,স্বাস্থ্য ও চিকিৎসা,ishaara,5
3354,চোখ উঠা,চোখ উঠা,স্বাস্থ্য ও চিকিৎসা,ishaara,5
3355,পানিশূন্যতা,পানিশূন্যতা,স্বাস্থ্য ও চিকিৎসা,ishaara,5
3356,ক্যান্সার,ক্যান্সার,স্বাস্থ্য ও চিকিৎসা,ishaara,5
3357,বদহজম,বদহজম,স্বাস্থ্য ও চিকিৎসা,ishaara,5
3358,প্রসব বেদনা,প্রসব বেদনা,স্বাস্থ্য ও চিকিৎসা,ishaara,5
3359,স্বাস্থ্য পরীক্ষা,স্বাস্থ্য পরীক্ষা,স্বাস্থ্য ও চিকিৎসা,ishaara,5
3360,NICU,NICU,স্বাস্থ্য ও চিকিৎসা,ishaara,5
3361,ইউরিন টেস্ট,ইউরিন টেস্ট,স্বাস্থ্য ও চিকিৎসা,ishaara,5
3362,ECG,ECG,স্বাস্থ্য ও চিকিৎসা,ishaara,5
3363,আলট্রাসোনোগ্রাফি,আলট্রাসোনোগ্রাফি,স্বাস্থ্য ও চিকিৎসা,ishaara,5
3364,ব্লাড ক্যানসার,ব্লাড ক্যানসার,স্বাস্থ্য ও চিকিৎসা,ishaara,5
3365,ব্রেন টিউমার,ব্রেন টিউমার,স্বাস্থ্য ও চিকিৎসা,ishaara,5
3366,কেবিন,কেবিন,স্বাস্থ্য ও চিকিৎসা,ishaara,5
3367,স্ত্রীরোগ বিশেষজ্ঞ,স্ত্রীরোগ বিশেষজ্ঞ,স্বাস্থ্য ও চিকিৎসা,ishaara,5
3368,অর্থোপেডিক ডাক্তার,অর্থোপেডিক ডাক্তার,স্বাস্থ্য ও চিকিৎসা,ishaara,5
3369,দাঁতের ডাক্তার,দাঁতের ডাক্তার,স্বাস্থ্য ও চিকিৎসা,ishaara,5
3370,নরমাল ডেলিভারি,নরমাল ডেলিভারি,স্বাস্থ্য ও চিকিৎসা,ishaara,5
3371,গ্যাস্ট্রিক,গ্যাস্ট্রিক,স্বাস্থ্য ও চিকিৎসা,ishaara,5
3372,এলার্জি,এলার্জি,স্বাস্থ্য ও চিকিৎসা,ishaara,5
3373,ফোস্কা,ফোস্কা,স্বাস্থ্য ও চিকিৎসা,ishaara,5
3374,ঝাপসা,ঝাপসা,স্বাস্থ্য ও চিকিৎসা,ishaara,5
3375,খিঁচুনি,খিঁচুনি,স্বাস্থ্য ও চিকিৎসা,ishaara,5
3376,কাশির সিরাপ,কাশির সিরাপ,স্বাস্থ্য ও চিকিৎসা,ishaara,5
3377,পাগল,পাগল,স্বাস্থ্য ও চিকিৎসা,ishaara,5
3378,মাথা ঘোরা,মাথা ঘোরা,স্বাস্থ্য ও চিকিৎসা,ishaara,5
3379,বিষণ্ণ,বিষণ্ণ,স্বাস্থ্য ও চিকিৎসা,ishaara,5
3380,টিকা,টিকা,স্বাস্থ্য ও চিকিৎসা,ishaara,5
3381,কামরাঙা,কামরাঙা,ফল,ishaara,5
3382,ললি পপ,ললি পপ,খাদ্য ও পানীয় (সাধারণ),ishaara,5
3383,ফুল পিঠা,ফুল পিঠা,খাদ্য ও পানীয় (সাধারণ),ishaara,5
3384,সজ্‌নে,সজ্‌নে,খাদ্য ও পানীয় (সাধারণ),ishaara,5
3385,দুধলাউ,দুধলাউ,খাদ্য ও পানীয় (সাধারণ),ishaara,5
3386,পানীয়,পানীয়,খাদ্য ও পানীয় (সাধারণ),ishaara,5
3387,জেলি,জেলি,খাদ্য ও পানীয় (সাধারণ),ishaara,5
3388,হালিম,হালিম,খাদ্য ও পানীয় (সাধারণ),ishaara,5
3389,বার্গার,বার্গার,খাদ্য ও পানীয় (সাধারণ),ishaara,5
3390,ভাজি,ভাজি,খাদ্য ও পানীয় (সাধারণ),ishaara,5
3391,ঝালমুড়ি,ঝালমুড়ি,খাদ্য ও পানীয় (সাধারণ),ishaara,5
3392,জাম,জাম,ফল,ishaara,5
3393,সিঙ্গারা,সিঙ্গারা,খাদ্য ও পানীয় (সাধারণ),ishaara,5
3394,বাইম মাছ,বাইম মাছ,বিবিধ (সাধারণ),ishaara,5
3395,মিটবল,মিটবল,খাদ্য ও পানীয় (সাধারণ),ishaara,5
3396,শিক কাবাব,শিক কাবাব,খাদ্য ও পানীয় (সাধারণ),ishaara,5
3397,আলুর চপ,আলুর চপ,খাদ্য ও পানীয় (সাধারণ),ishaara,5
3398,বারবিকিউ,বারবিকিউ,খাদ্য ও পানীয় (সাধারণ),ishaara,5
3399,গরুর মাংস,গরুর মাংস,খাদ্য ও পানীয় (সাধারণ),ishaara,5
3400,মাখন,মাখন,খাদ্য ও পানীয় (সাধারণ),ishaara,5
3401,ক্যাফেটারিয়া,ক্যাফেটারিয়া,খাদ্য ও পানীয় (সাধারণ),ishaara,5
3402,চকোলেট,চকোলেট,খাদ্য ও পানীয় (সাধারণ),ishaara,5
3403,ধনেপাতা,ধনেপাতা,শাকসব্জি ও রান্নার উপকরণ,ishaara,5
3404,মসলা,মসলা,খাদ্য ও পানীয় (সাধারণ),ishaara,5
3405,শসা,শসা,শাকসব্জি ও রান্নার উপকরণ,ishaara,5
3406,তরকারি,তরকারি,খাদ্য ও পানীয় (সাধারণ),ishaara,5
3407,কাস্টার্ড,কাস্টার্ড,খাদ্য ও পানীয় (সাধারণ),ishaara,5
3408,ডেজার্ট,ডেজার্ট,খাদ্য ও পানীয় (সাধারণ),ishaara,5
3409,ফাস্ট ফুড,ফাস্ট ফুড,খাদ্য ও পানীয় (সাধারণ),ishaara,5
3410,মাছের মাথা,মাছের মাথা,খাদ্য ও পানীয় (সাধারণ),ishaara,5
3411,বাকি,বাকি,বিবিধ (সাধারণ),ishaara,5
3412,মোবাইল ব্যাংকিং,মোবাইল ব্যাংকিং,আর্থিক ও ব্যবসা,ishaara,5
3413,বিকাশ,বিকাশ,আর্থিক ও ব্যবসা,ishaara,5
3414,ক্রেডিট কার্ড,ক্রেডিট কার্ড,আর্থিক ও ব্যবসা,ishaara,5
3415,3D অ্যানিমেশন,3D অ্যানিমেশন,প্রযুক্তি ও ইলেকট্রনিক্স,ishaara,5
3416,IMO,IMO,প্রযুক্তি ও ইলেকট্রনিক্স,ishaara,5
3417,Messenger,Messenger,প্রযুক্তি ও ইলেকট্রনিক্স,ishaara,5
3418,Skype,Skype,প্রযুক্তি ও ইলেকট্রনিক্স,ishaara,5
3419,Zoom,Zoom,প্রযুক্তি ও ইলেকট্রনিক্স,ishaara,5
3420,অক্ষমতা,অক্ষমতা,বিশেষ শিক্ষা ও প্রতিবন্ধিতা,ishaara,5
3421,অগণিত,অগণিত,বিবিধ (সাধারণ),ishaara,5
3422,অগ্নিকান্ড,অগ্নিকান্ড,বিবিধ (সাধারণ),ishaara,5
3423,অগ্নিকুণ্ড,অগ্নিকুণ্ড,বিবিধ (সাধারণ),ishaara,5
3424,অগ্নিনির্বাপক,অগ্নিনির্বাপক,বিবিধ (সাধারণ),ishaara,5
3425,অগ্রভাগ,অগ্রভাগ,বিবিধ (সাধারণ),ishaara,5
3426,অঙ্গহানি,অঙ্গহানি,বিবিধ (সাধারণ),ishaara,5
3427,অজুহাত,অজুহাত,বিবিধ (সাধারণ),ishaara,5
3428,অটিস্টিক,অটিস্টিক,বিশেষ শিক্ষা ও প্রতিবন্ধিতা,ishaara,5
3429,অডিটোরিয়াম,অডিটোরিয়াম,বিবিধ (সাধারণ),ishaara,5
3430,অত্যাবশ্যক,অত্যাবশ্যক,বিবিধ (সাধারণ),ishaara,5
3431,অধিগ্রহণ,অধিগ্রহণ,বিবিধ (সাধারণ),ishaara,5
3432,অধিনায়ক,অধিনায়ক,বিবিধ (সাধারণ),ishaara,5
3433,অধিভুক্ত,অধিভুক্ত,বিবিধ (সাধারণ),ishaara,5
3434,অনবরত,অনবরত,বিবিধ (সাধারণ),ishaara,5
3435,অনাত্মীয়,অনাত্মীয়,বিবিধ (সাধারণ),ishaara,5
3436,অনাবৃষ্টি,অনাবৃষ্টি,বিবিধ (সাধারণ),ishaara,5
3437,অনামিকা,অনামিকা,বিবিধ (সাধারণ),ishaara,5
3438,অনাস্থা,অনাস্থা,বিবিধ (সাধারণ),ishaara,5
3439,অনিশ্চিত,অনিশ্চিত,বিবিধ (সাধারণ),ishaara,5
3440,অনুকরণ,অনুকরণ,বিবিধ (সাধারণ),ishaara,5
3441,অনুগ্রহ,অনুগ্রহ,বিবিধ (সাধারণ),ishaara,5
3442,অনুচিত,অনুচিত,বিবিধ (সাধারণ),ishaara,5
3443,অনুচ্ছেদ,অনুচ্ছেদ,বিবিধ (সাধারণ),ishaara,5
3444,অনুজ্জ্বল,অনুজ্জ্বল,বিবিধ (সাধারণ),ishaara,5
3445,অনুনয়,অনুনয়,বিবিধ (সাধারণ),ishaara,5
3446,অনুবাদ,অনুবাদ,বিবিধ (সাধারণ),ishaara,5
3447,অনুভব করা,অনুভব করা,বিবিধ (সাধারণ),ishaara,5
3448,অনুরাগী,অনুরাগী,বিবিধ (সাধারণ),ishaara,5
3449,অনেক দূরে,অনেক দূরে,বিবিধ (সাধারণ),ishaara,5
3450,অন্তর্ভুক্ত,অন্তর্ভুক্ত,বিবিধ (সাধারণ),ishaara,5
3451,অন্ধ,অন্ধ,বিবিধ (সাধারণ),ishaara,5
3452,অন্নপ্রাশন,অন্নপ্রাশন,বিবিধ (সাধারণ),ishaara,5
3453,অন্যত্র,অন্যত্র,বিবিধ (সাধারণ),ishaara,5
3454,অপছন্দ,অপছন্দ,বিবিধ (সাধারণ),ishaara,5
3455,অপমান,অপমান,বিবিধ (সাধারণ),ishaara,5
3456,অপরিস্কার,অপরিস্কার,বিবিধ (সাধারণ),ishaara,5
3457,অপর্যাপ্ত,অপর্যাপ্ত,বিবিধ (সাধারণ),ishaara,5
3458,অপারেশন থিয়েটার,অপারেশন থিয়েটার,বিবিধ (সাধারণ),ishaara,5
3459,অপ্রিয়,অপ্রিয়,বিবিধ (সাধারণ),ishaara,5
3460,অফার,অফার,বিবিধ (সাধারণ),ishaara,5
3461,অফিসার,অফিসার,বিবিধ (সাধারণ),ishaara,5
3462,অবজ্ঞা,অবজ্ঞা,বিবিধ (সাধারণ),ishaara,5
3463,অবমাননা,অবমাননা,বিবিধ (সাধারণ),ishaara,5
3464,অবাধ্য,অবাধ্য,বিবিধ (সাধারণ),ishaara,5
3465,অবিবাহিত,অবিবাহিত,বিবিধ (সাধারণ),ishaara,5
3466,অবিশ্বাস করা,অবিশ্বাস করা,বিবিধ (সাধারণ),ishaara,5
3467,অভিবাদন,অভিবাদন,বিবিধ (সাধারণ),ishaara,5
3468,অর্জন করা,অর্জন করা,বিবিধ (সাধারণ),ishaara,5
3469,অর্থ (মানে),অর্থ (মানে),বিবিধ (সাধারণ),ishaara,5
3470,অর্থনীতিবিদ,অর্থনীতিবিদ,বিবিধ (সাধারণ),ishaara,5
3471,অর্থায়ন,অর্থায়ন,বিবিধ (সাধারণ),ishaara,5
3472,অর্ধনমিত,অর্ধনমিত,বিবিধ (সাধারণ),ishaara,5
3473,অশিক্ষিত,অশিক্ষিত,বিবিধ (সাধারণ),ishaara,5
3474,অষ্টম,অষ্টম,বিবিধ (সাধারণ),ishaara,5
3475,অসন্তুষ্ট,অসন্তুষ্ট,বিবিধ (সাধারণ),ishaara,5
3476,অসম্মত,অসম্মত,বিবিধ (সাধারণ),ishaara,5
3477,অসম্মানজনক,অসম্মানজনক,বিবিধ (সাধারণ),ishaara,5
3478,অসুখি,অসুখি,বিবিধ (সাধারণ),ishaara,5
3479,অস্ত্র,অস্ত্র,বিবিধ (সাধারণ),ishaara,5
3480,অস্থিরতা,অস্থিরতা,বিবিধ (সাধারণ),ishaara,5
3481,অস্পষ্ট,অস্পষ্ট,বিবিধ (সাধারণ),ishaara,5
3482,অস্বীকৃতি,অস্বীকৃতি,বিবিধ (সাধারণ),ishaara,5
3483,অ্যান্টার্কটিকা,অ্যান্টার্কটিকা,দেশ ও আন্তর্জাতিক,ishaara,5
3484,অ্যালুমিনিয়াম,অ্যালুমিনিয়াম,বিবিধ (সাধারণ),ishaara,5
3485,অ্যালোপেথি,অ্যালোপেথি,বিবিধ (সাধারণ),ishaara,5
3486,আই ড্রপার,আই ড্রপার,বিবিধ (সাধারণ),ishaara,5
3487,আইডি কার্ড,আইডি কার্ড,বিবিধ (সাধারণ),ishaara,5
3488,আইলাইনার,আইলাইনার,সৌন্দর্য ও সাজসজ্জা,ishaara,5
3489,আইশ্যাডো,আইশ্যাডো,সৌন্দর্য ও সাজসজ্জা,ishaara,5
3490,আইসিইউ,আইসিইউ,বিবিধ (সাধারণ),ishaara,5
3491,আইসিইউ (ICU),আইসিইউ (ICU),বিবিধ (সাধারণ),ishaara,5
3492,আউট,আউট,বিবিধ (সাধারণ),ishaara,5
3493,আঁকড়ে ধরা,আঁকড়ে ধরা,বিবিধ (সাধারণ),ishaara,5
3494,আঁকাবাঁকা,আঁকাবাঁকা,বিবিধ (সাধারণ),ishaara,5
3495,আকৃতি,আকৃতি,বিবিধ (সাধারণ),ishaara,5
3496,আগ্রহ,আগ্রহ,বিবিধ (সাধারণ),ishaara,5
3497,আগ্রহী,আগ্রহী,বিবিধ (সাধারণ),ishaara,5
3498,আগ্রা,আগ্রা,বিবিধ (সাধারণ),ishaara,5
3499,আঙুলের ছাপ,আঙুলের ছাপ,বিবিধ (সাধারণ),ishaara,5
3500,আঁচড়,আঁচড়,বিবিধ (সাধারণ),ishaara,5
3501,আচরণগত পরিবর্তন,আচরণগত পরিবর্তন,বিবিধ (সাধারণ),ishaara,5
3502,আচ্ছা,আচ্ছা,বিবিধ (সাধারণ),ishaara,5
3503,আছাড়,আছাড়,বিবিধ (সাধারণ),ishaara,5
3504,আজীবন,আজীবন,বিবিধ (সাধারণ),ishaara,5
3505,আঞ্চলিক,আঞ্চলিক,বিবিধ (সাধারণ),ishaara,5
3506,আটকানো,আটকানো,বিবিধ (সাধারণ),ishaara,5
3507,আংটা,আংটা,বিবিধ (সাধারণ),ishaara,5
3508,আঠালো,আঠালো,বিবিধ (সাধারণ),ishaara,5
3509,আড়াআড়ি,আড়াআড়ি,বিবিধ (সাধারণ),ishaara,5
3510,আড়াই,আড়াই,বিবিধ (সাধারণ),ishaara,5
3511,আড়ি,আড়ি,বিবিধ (সাধারণ),ishaara,5
3512,আড্ডা,আড্ডা,বিবিধ (সাধারণ),ishaara,5
3513,আতঙ্ক,আতঙ্ক,"আবেগ, অনুভূতি ও মানসিক অবস্থা",ishaara,5
3514,আতশবাজি,আতশবাজি,বিবিধ (সাধারণ),ishaara,5
3515,আতা,আতা,ফল,ishaara,5
3516,আত্মগোপন,আত্মগোপন,বিবিধ (সাধারণ),ishaara,5
3517,আত্মবিশ্বাসী,আত্মবিশ্বাসী,বিবিধ (সাধারণ),ishaara,5
3518,আত্মমর্যাদা,আত্মমর্যাদা,বিবিধ (সাধারণ),ishaara,5
3519,আত্মসাৎ,আত্মসাৎ,বিবিধ (সাধারণ),ishaara,5
3520,আদেশ,আদেশ,বিবিধ (সাধারণ),ishaara,5
3521,আধাঘন্টা,আধাঘন্টা,বিবিধ (সাধারণ),ishaara,5
3522,আধুনিক,আধুনিক,বিবিধ (সাধারণ),ishaara,5
3523,আনন্দিত,আনন্দিত,বিবিধ (সাধারণ),ishaara,5
3524,আন্দাজ,আন্দাজ,বিবিধ (সাধারণ),ishaara,5
3525,আপত্তি,আপত্তি,বিবিধ (সাধারণ),ishaara,5
3526,আবাসন মেলা,আবাসন মেলা,বিবিধ (সাধারণ),ishaara,5
3527,আবিষ্কার,আবিষ্কার,বিবিধ (সাধারণ),ishaara,5
3528,আমলকী,আমলকী,ফল,ishaara,5
3529,আম্পায়ার,আম্পায়ার,বিবিধ (সাধারণ),ishaara,5
3530,আম্রকানন,আম্রকানন,বিবিধ (সাধারণ),ishaara,5
3531,আয়োডিন,আয়োডিন,বিবিধ (সাধারণ),ishaara,5
3532,আলজিহবা,আলজিহবা,বিবিধ (সাধারণ),ishaara,5
3533,আলজেরিয়া,আলজেরিয়া,দেশ ও আন্তর্জাতিক,ishaara,5
3534,আলহামদুলিল্লাহ,আলহামদুলিল্লাহ,বিবিধ (সাধারণ),ishaara,5
3535,আলিঙ্গন,আলিঙ্গন,বিবিধ (সাধারণ),ishaara,5
3536,আলোকিত,আলোকিত,বিবিধ (সাধারণ),ishaara,5
3537,আশীর্বাদ,আশীর্বাদ,বিবিধ (সাধারণ),ishaara,5
3538,আশুলিয়া,আশুলিয়া,বিবিধ (সাধারণ),ishaara,5
3539,আসক্তি,আসক্তি,বিবিধ (সাধারণ),ishaara,5
3540,আসন,আসন,বিবিধ (সাধারণ),ishaara,5
3541,ই-কমার্স,ই-কমার্স,প্রযুক্তি ও ইলেকট্রনিক্স,ishaara,5
3542,ইউক্রেন,ইউক্রেন,দেশ ও আন্তর্জাতিক,ishaara,5
3543,ইউরো,ইউরো,বিবিধ (সাধারণ),ishaara,5
3544,ইউরোপীয় ইউনিয়ন,ইউরোপীয় ইউনিয়ন,বিবিধ (সাধারণ),ishaara,5
3545,ইচ্ছা,ইচ্ছা,"আবেগ, অনুভূতি ও মানসিক অবস্থা",ishaara,5
3546,ইচ্ছাকৃত,ইচ্ছাকৃত,"আবেগ, অনুভূতি ও মানসিক অবস্থা",ishaara,5
3547,ইজতেমা,ইজতেমা,ধর্ম,ishaara,5
